nom_regional,nom_municipio,data_ocorrencia,casos,obitos
GRANDE FLORIANOPOLIS,ALFREDO WAGNER,2020-07-14,4,0
GRANDE FLORIANOPOLIS,ALFREDO WAGNER,2020-07-16,2,0
GRANDE FLORIANOPOLIS,ALFREDO WAGNER,2020-07-20,1,0
GRANDE FLORIANOPOLIS,ALFREDO WAGNER,2020-07-21,2,0
GRANDE FLORIANOPOLIS,ALFREDO WAGNER,2020-07-24,6,0
GRANDE FLORIANOPOLIS,ALFREDO WAGNER,2020-07-27,2,0
GRANDE FLORIANOPOLIS,ALFREDO WAGNER,2020-07-28,9,0
GRANDE FLORIANOPOLIS,ALFREDO WAGNER,2020-07-29,5,0
GRANDE FLORIANOPOLIS,ALFREDO WAGNER,2020-07-30,2,0
MEIO OESTE E SERRA CATARINENSE,ALTO BELA VISTA,2020-04-28,2,0
MEIO OESTE E SERRA CATARINENSE,ALTO BELA VISTA,2020-05-14,1,0
MEIO OESTE E SERRA CATARINENSE,ALTO BELA VISTA,2020-05-19,1,0
MEIO OESTE E SERRA CATARINENSE,ALTO BELA VISTA,2020-05-21,1,0
MEIO OESTE E SERRA CATARINENSE,ALTO BELA VISTA,2020-06-08,1,0
MEIO OESTE E SERRA CATARINENSE,ALTO BELA VISTA,2020-07-20,1,0
MEIO OESTE E SERRA CATARINENSE,ALTO BELA VISTA,2020-07-27,1,0
GRANDE OESTE,ANCHIETA,2020-05-12,2,0
GRANDE OESTE,ANCHIETA,2020-05-13,1,0
GRANDE OESTE,ANCHIETA,2020-05-15,1,0
GRANDE OESTE,ANCHIETA,2020-05-25,2,0
GRANDE OESTE,ANCHIETA,2020-05-26,1,0
GRANDE OESTE,ANCHIETA,2020-06-01,1,0
GRANDE OESTE,ANCHIETA,2020-06-10,1,0
GRANDE OESTE,ANCHIETA,2020-07-13,1,0
GRANDE OESTE,ANCHIETA,2020-07-16,1,0
GRANDE OESTE,ANCHIETA,2020-07-17,1,0
GRANDE OESTE,ANCHIETA,2020-07-20,1,0
GRANDE OESTE,ANCHIETA,2020-07-22,4,0
GRANDE OESTE,ANCHIETA,2020-07-23,1,0
GRANDE OESTE,ANCHIETA,2020-07-27,2,0
GRANDE OESTE,ANCHIETA,2020-07-30,1,0
GRANDE OESTE,ANCHIETA,2020-07-31,1,0
GRANDE FLORIANOPOLIS,ANGELINA,2020-06-22,1,0
GRANDE FLORIANOPOLIS,ANGELINA,2020-06-26,2,0
GRANDE FLORIANOPOLIS,ANGELINA,2020-06-29,1,0
GRANDE FLORIANOPOLIS,ANGELINA,2020-07-03,1,0
GRANDE FLORIANOPOLIS,ANGELINA,2020-07-06,6,0
GRANDE FLORIANOPOLIS,ANGELINA,2020-07-07,2,0
GRANDE FLORIANOPOLIS,ANGELINA,2020-07-08,1,0
GRANDE FLORIANOPOLIS,ANGELINA,2020-07-09,1,0
GRANDE FLORIANOPOLIS,ANGELINA,2020-07-10,5,0
GRANDE FLORIANOPOLIS,ANGELINA,2020-07-12,2,0
GRANDE FLORIANOPOLIS,ANGELINA,2020-07-13,5,0
GRANDE FLORIANOPOLIS,ANGELINA,2020-07-14,1,0
GRANDE FLORIANOPOLIS,ANGELINA,2020-07-15,2,0
GRANDE FLORIANOPOLIS,ANGELINA,2020-07-16,1,0
GRANDE FLORIANOPOLIS,ANGELINA,2020-07-17,1,0
GRANDE FLORIANOPOLIS,ANGELINA,2020-07-20,1,0
GRANDE FLORIANOPOLIS,ANGELINA,2020-07-21,1,0
GRANDE FLORIANOPOLIS,ANGELINA,2020-07-22,2,0
GRANDE FLORIANOPOLIS,ANGELINA,2020-07-24,3,0
GRANDE FLORIANOPOLIS,ANGELINA,2020-07-28,1,0
GRANDE FLORIANOPOLIS,ANGELINA,2020-07-31,2,0
GRANDE FLORIANOPOLIS,ANGELINA,IGNORADO,5,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-03-23,1,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-05-27,1,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-06-17,1,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-06-25,1,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-06-26,2,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-06-27,1,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-06-29,2,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-06-30,1,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-01,1,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-02,3,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-03,4,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-06,3,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-07,5,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-08,2,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-09,1,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-10,1,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-12,3,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-13,4,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-14,3,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-16,2,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-17,8,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-18,4,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-19,1,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-20,4,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-21,10,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-22,2,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-23,13,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-24,0,1
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-27,6,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-29,10,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-30,3,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,2020-07-31,1,0
MEIO OESTE E SERRA CATARINENSE,ANITA GARIBALDI,IGNORADO,1,0
GRANDE FLORIANOPOLIS,ANITAPOLIS,2020-05-26,1,0
GRANDE FLORIANOPOLIS,ANITAPOLIS,2020-06-18,1,0
GRANDE FLORIANOPOLIS,ANITAPOLIS,2020-06-23,1,0
GRANDE FLORIANOPOLIS,ANITAPOLIS,2020-06-26,2,0
GRANDE FLORIANOPOLIS,ANITAPOLIS,2020-06-30,1,0
GRANDE FLORIANOPOLIS,ANITAPOLIS,2020-07-02,1,0
GRANDE FLORIANOPOLIS,ANITAPOLIS,2020-07-06,1,0
GRANDE FLORIANOPOLIS,ANITAPOLIS,2020-07-13,3,0
GRANDE FLORIANOPOLIS,ANITAPOLIS,2020-07-14,1,0
GRANDE FLORIANOPOLIS,ANITAPOLIS,2020-07-17,2,0
GRANDE FLORIANOPOLIS,ANITAPOLIS,2020-07-22,1,0
GRANDE FLORIANOPOLIS,ANITAPOLIS,2020-07-23,4,0
GRANDE FLORIANOPOLIS,ANITAPOLIS,2020-07-24,1,0
GRANDE FLORIANOPOLIS,ANITAPOLIS,2020-07-27,1,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-03-26,12,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-03-30,1,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-04-02,0,1
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-04-08,1,1
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-04-10,0,1
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-05-02,0,1
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-05-24,1,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-05-25,1,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-05-26,2,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-05-27,1,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-05-28,1,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-05-29,1,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-06-04,1,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-06-05,2,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-06-08,2,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-06-09,2,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-06-10,2,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-06-11,1,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-06-17,1,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-06-19,1,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-06-22,4,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-06-23,2,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-06-24,4,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-06-25,2,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-06-26,1,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-06-27,2,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-06-28,1,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-06-29,3,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-06-30,3,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-02,5,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-03,3,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-06,1,1
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-07,7,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-08,4,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-09,3,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-10,1,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-13,11,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-14,3,1
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-15,7,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-16,4,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-17,7,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-19,0,1
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-20,10,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-21,1,1
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-22,3,2
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-23,8,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-24,3,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-27,4,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-28,8,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-29,10,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-30,1,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,2020-07-31,1,0
GRANDE FLORIANOPOLIS,ANTONIO CARLOS,IGNORADO,28,0
ALTO VALE DO ITAJAI,APIUNA,2020-05-27,1,0
ALTO VALE DO ITAJAI,APIUNA,2020-06-15,2,0
ALTO VALE DO ITAJAI,APIUNA,2020-06-17,5,0
ALTO VALE DO ITAJAI,APIUNA,2020-06-22,1,0
ALTO VALE DO ITAJAI,APIUNA,2020-06-23,1,0
ALTO VALE DO ITAJAI,APIUNA,2020-06-26,1,0
ALTO VALE DO ITAJAI,APIUNA,2020-06-30,3,0
ALTO VALE DO ITAJAI,APIUNA,2020-07-02,1,0
ALTO VALE DO ITAJAI,APIUNA,2020-07-03,1,0
